song,artist,url,lyrics,year
The Woman in Me (Needs the Man in You),Shania Twain,https://www.azlyrics.com/lyrics/shaniatwain/thewomaninmeneedsthemaninyou.html,"I'm not always strong
And sometimes I'm even wrong
But I win when I choose
And I can't stand to lose 
But I can't always be 
The rock that you see
When the nights get too long
And I just can't go on 

The woman in me
Needs you to be
The man in my arms
To hold tenderly
Cause I'm a woman in love
And it's you I run to
Yeah the woman in me
Needs the man in you 

When the world wants too much
And it feels cold and out of touch
It's a beautiful place
When you kiss my face 

The woman in me
Needs you to be
The man in my arms
To hold tenderly
Cause I'm a woman in love
And it's you I run to
Yeah the woman in me
Needs the man in you 

Yeah the woman in me
Needs the man in you 

I need you baby
Yeah yeah Oh baby...",1995
If You Were a Sailboat,Katie Melua,https://www.azlyrics.com/lyrics/katiemelua/ifyouwereasailboat.html,"If you were a cowboy I would trail you
If you were a piece of wood I'd nail you to the floor
If you were a sailboat I would sail you to the shore
If you were a river I would swim you
If you were a house I would live in you all my days
If you were a preacher I'd begin to change my ways

Sometimes I believe in fate
But the chances we create
Always seem to ring more true
You took a chance on loving me
I took a chance on loving you

If I was in jail I know you'd spring me
If I was a telephone you'd ring me all day long
If was in pain I know you'd sing me soothing songs

Sometimes I believe in fate
But the chances we create
Always seem to ring more true
You took a chance on loving me
I took a chance on loving you

If I was hungry you would feed me
If I was in darkness you would lead me to the light
If I was a book I know you'd read me every night

If you were a cowboy I would trail you
If you were a piece of wood I'd nail you to the floor
If you were a sailboat I would sail you to the shore
If you were a sailboat I would sail you to the shore",2007
Circle,Sarah McLachlan,https://www.azlyrics.com/lyrics/sarahmclachlan/circle.html,"There are two of us talking in circles
and one of us who wants to leave
in a world created for only us
an empty cage that has no key
don't you know we're working with flesh and blood
carving out of jealousy
Crawling into each other it's smothering
every little part of me
What kind of love is this that keeps me
hanging on
despite everything it's doing to me
what is this love that keeps me coming
back for more
when it will only end in misery
I know too many people unhappy
in a life from which they'd love to flee
watching others get everything offered
they're wanton for discovery
Oh my brother my sister my mother
you're loosing your identity
can't you see that it's you in the window
shining with intensity
What kind of love is this that keeps me
hanging on
despite everything it's doing to me
what is this love that keeps me coming
back for more
when it will only end in misery...",1993
Lost,Anouk,https://www.azlyrics.com/lyrics/anouk/lost.html,"If roses are meant to be red
And violets to be blue
Why isn't my heart meant for you

My hands are longing to touch you
But I can barely breathe
Starry eyes that make me melt
Right in front of me

Lost in this world
I even get lost in this song
And when the lights go down
That is where I'll be found

This music's irresistible
Your voice makes my skin crawl
Innocent and pure
I guess you heard it all before

Mister Inaccessible
Will this ever change
One thing that remains the same
You're still a picture in a frame

Lost in this world
I even get lost in this song
And when the lights go down
That is where I'll be found

I get lost in this world
I get lost in your eyes
And when the lights go down
That's where I'll be found
Yeah yeah

Lost in this world
I get lost in your eyes
And when the lights go down
Am I the only one
Ooh",2004
Over You,Daughtry,https://www.azlyrics.com/lyrics/daughtry/overyou.html,"Now that it's all said and done,
I can't believe you were the one
To build me up and tear me down,
Like an old abandoned house.
What you said when you left
Just left me cold and out of breath.
I fell too far, was in way too deep.
Guess I let you get the best of me.

Well, I never saw it coming.
I should've started running
A long, long time ago.
And I never thought I'd doubt you,
I'm better off without you
More than you, more than you know.
I'm slowly getting closure.
I guess it's really over.
I'm finally getting better.
And now I'm picking up the pieces.
I'm spending all of these years
Putting my heart back together.
'Cause the day I thought I'd never get through,
I got over you.

You took a hammer to these walls,
Dragged the memories down the hall,
Packed your bags and walked away.
There was nothing I could say.
And when you slammed the front door shut,
A lot of others opened up,
So did my eyes so I could see
That you never were the best for me.

Well, I never saw it coming.
I should've started running
A long, long time ago.
And I never thought I'd doubt you,
I'm better off without you
More than you, more than you know.
I'm slowly getting closure.
I guess it's really over.
I'm finally getting better.
And now I'm picking up the pieces.
I'm spending all of these years
Putting my heart back together.
'Cause the day I thought I'd never get through,
I got over you.

Well, I never saw it coming.
I should've started running
A long, long time ago.
And I never thought I'd doubt you,
I'm better off without you
More than you, more than you know.

Well, I never saw it coming.
I should've started running
A long, long time ago.
And I never thought I'd doubt you,
I'm better off without you
More than you, more than you know.
I'm slowly getting closure.
I guess it's really over.
I'm finally getting better.
And now I'm picking up the pieces.
I'm spending all of these years
Putting my heart back together.
Well I'm putting my heart back together,
'Cause I got over you.
Well I got over you.
I got over you.
'Cause the day I thought I'd never get through,
I got over you.",2006
Sad Mood,Sam Cooke,https://www.azlyrics.com/lyrics/samcooke/sadmood.html,"I'm in a sad mood tonight
Oh I'm in a sad mood
I'm in a sad mood tonight
Oh my baby done gone away and left me
My baby done gone yeah
My baby done gone away and left me
My baby done gone

I don't know why she left me
I don't know where shes gone
All I know is that I'll never be happy
Until my baby comes back home yeah

I'm in a sad mood tonight
Oh I'm in a sad mood
I'm in a sad mood tonight
Oh my baby done gone away and left me
My baby done gone yeah
My baby done gone away and left me
My baby done gone

I don't know why she left me
But this one thing I know
That if my baby tells me that she'll come back home
I'll never, ever do it no more yeah

I'm in a sad mood tonight
Oh I'm in a sad mood
I'm in a sad mood tonight
Oh my baby done gone away and left me
My baby done gone yeah
My baby done gone away and left me
My baby done gone...",ompi
Broken,Seether,https://www.azlyrics.com/lyrics/seether/broken.html,"I wanted you to know I love the way you laugh
I wanna hold you high and steal your pain away
I keep your photograph, I know it serves me well
I wanna hold you high and steal your pain

'Cause I'm broken when I'm open
And I don't feel like I am strong enough
'Cause I'm broken when I'm lonesome
And I don't feel right when you're gone away

The worst is over now and we can breathe again
I wanna hold you high, you steal my pain away
There's so much left to learn, and no one left to fight
I wanna hold you high and steal your pain

'Cause I'm broken when I'm open
And I don't feel like I am strong enough
'Cause I'm broken when I'm lonesome
And I don't feel right when you're gone away

'Cause I'm broken when I'm open
And I don't feel like I am strong enough
'Cause I'm broken when I'm lonesome
And I don't feel right when you're gone away",2002
Flat on the Floor,Nickelback,https://www.azlyrics.com/lyrics/nickelback/flatonthefloor.html,"Not like I need to depend upon anyone
Since I can see the lack of need for me to be here at all
One more anthem for the know it all
I won't be standing up for long I better learn how to crawl
Learn how to crawl

In ten minutes I'll be laying out flat on the floor

Like I need to defend my own innocence
So what, I did it, I admit it, and I'm pleading the 5th
One more anthem for the know it all
I won't be standing up for long I better learn how to crawl
Learn how to crawl

In ten minutes I'll be laying out flat on the floor

8 minutes from losing it a little bit
5 minutes your description might be starting to fit
3 to go and I'm forgetting all that I've ever known
I won't be standing up for long I better learn how to crawl

Not like I need to depend upon anyone
Since I can see the lack of need for me to be here at all
One more anthem for the know it all
I won't be standing up for long I better learn how to crawl
Learn how to crawl

In ten minutes I'll be laying out flat on the floor
I can't stand up at all
Can't see nothing at all
In ten minutes I'll be laying out flat on the floor",2003
A Flat,Staind,https://www.azlyrics.com/lyrics/staind/aflat.html,"Trust In me can't trust 
I know, I don't believe it 
All my life so scarred 
what for, you can't conceive it 
Everything you fear 
I'll be, you couldn't live it 
I whisper in your ear 
so loud, why can't you hear it 

I'm OK 

All my faith is gone 
you think I couldn't find it 
Pieces falling down 
shattered, nothing behind it 
In my mind alone, 
Lost here I'm separated 
Crawl deeper in my hole 
safe here from what I hated 

All the demons in my head won't leave me 
I know I can hear them 
All the sacrifices made for nothing 
Don't show can't believe it 
Want to show that I'm good for something 
I can't you won't let me 
All your artificial words won't heal me 
Because you can't accept me 

And I hate myself 
And I hate my face 
And I hate my world 
And I hate my ways 

And I 
And I 
And I 

I'M NOT OK! 

I'm OK 

Trust In me can't trust 
Iknow, I don't believe in 
All my life so scarred 
what for,you can't conceive it 
Everything you fear 
I'll be, you couldn't live it 
I whisper in your ear 
why can't you feel it 

All the demons in my head won't leave me 
I know I can hear them 
All the sacrifices made for nothing 
Don't show can't believe in 
Want to show that I'm good for something 
I can't you won't let me 
All your artificial words won't heal me 
Because you can't accept me 

I don't believe it [2x]",1999
Black Hole,Lindsay Lohan,https://www.azlyrics.com/lyrics/lindsaylohan/blackhole.html,"I found that box of letters
Lying on the ground
The ones you used to write me before it all went down
I even got a papercut trying to figure out
What to do with all these memories
And you're not who you used to be
And I wonder where your gone

Have you fallen in a black hole?
Somewhere there's a universe of missing stuff
What happened to the good times?
What happened to the moments where we had so much?
Where's the love? [2x]

Remember all those hours laughing on the floor
Those days of doing nothing fell like nothing did before
I don't need those sneakers or that money after all
I'll trade them for old message you've called

'Cause it's not how we used to feel
And I wonder what went wrong

Have you fallen in a black hole?
Somewhere there's a universe of missing stuff
What happened to the good times?
What happened to the moments where we felt so much?
Where's the love?
I wanna go there, and I wanna know where
Everything that meant something to me is all

I found that box of letters, used to make me smile
But now I feel so lonely

Have you fallen in a black hole?
Somewhere there's a universe of missing stuff
What happened to the good times?
What happened to the moments where had so much?
A black hole
Somewhere there's a univere of missing stuff
What happened to the good times?
What happened to the moments where we had so much?
Where's the love? [5x]

Has he fallen in a black hole? [3x]",2005
Wicked Game,James Vincent McMorrow,https://www.azlyrics.com/lyrics/jamesvincentmcmorrow/wickedgame.html,"The world was on fire, and no one could save me but you
It's strange what desire will make foolish people do
I never dreamed that I'd need somebody like you
I never dreamed that I'd miss somebody like you

And I wanna fall in love
And I wanna fall in love with you
with you

What a wicked game you play, you make me feel this way
What a wicked thing to do, make me dream of you
What a wicked thing to say, never felt that way
What a wicked thing to do, make me dream of you

And I wanna fall in love
And I wanna fall in love with you
with you

My world was on fire, and no one could save me but you
It's strange what desire will make foolish people do
I never dreamed that I'd need somebody like you
I never dreamed that I'd miss somebody like you

And I wanna fall in love
And I wanna fall in love
And I wanna fall in love with you
with you

Nobody loves no one",
There's A Place For Us,Phil Collins,https://www.azlyrics.com/lyrics/philcollins/theresaplaceforus.html,"'...There's a place for us, somewhere a time and a place.' 

So here we are together
just you and me
sitting side by side
don't know why
with time just racing by
but I don't want to go

Well I don't know much about it
'cos all I am is what you see
in front of you
there's no more
feels so close and yet so far
but I don't want to go

Here I am, take my hand
here I am, please take my hand

I'd like to sit here with you if that's alright
if you don't mind I could sit and stare all night
sit here waiting for you to hold me tight

It's sad but I know it's true
you see I know you well
you'd only laugh at me
and that would hurt me so
just look at me here
you've got me pleading with you
but i don't want to go

'Cos you know that I love you so
yes you know that I love you so

Here. I will be here love
for you love, I will always be here love

If you look real close
you'll see my heart is on my sleeve
and it'll be here waiting
waiting for you, waiting for me
someone once said that if you truly, truly believe
you can make things happen
make things appear to be all that they seem
tell me do you believe?

We'll find a hideaway
together we'll find a way
somewhere, somehow, we'll find some way
there must be somewhere
there must be someplace
we can find somewhere
where they don't know my face
believe me we can find it
yes we can find it
somewhere, there's a place for us
somewhere, a time and a place for us
somewhere
we fly so close",1993
The Suburbs,Arcade Fire,https://www.azlyrics.com/lyrics/arcadefire/thesuburbs.html,"In the suburbs I
I learned to drive
And you told me we'd never survive
Grab your mother's keys we're leavin'

You always seemed so sure
That one day we'd be fighting
In a suburban war
Your part of town against mine
I saw you standing on the opposite shore

But by the time the first bombs fell
We were already bored
We were already, already bored

Sometimes I can't believe it
I'm movin' past the feeling
Sometimes I can't believe it
I'm movin' past the feeling again

Kids wanna be so hard
But in my dreams we're still screamin' and runnin' through the yard
And all of the walls that they built in the seventies finally fall
And all of the houses they built in the seventies finally fall
Meant nothin' at all
Meant nothin' at all
It meant nothin

Sometimes I can't believe it
I'm movin' past the feeling
Sometimes I can't believe it
I'm movin' past the feeling and into the night

So can you understand
Why I want a daughter while I'm still young?
I wanna hold her hand
And show her some beauty
Before all this damage is done

But if it's too much to ask, if it's too much to ask
Then send me a son

Under the overpass
In the parking lot we're still waiting
It's already past
So move your feet from hot pavement and into the grass
Cause it's already past
It's already, already past

Sometimes I can't believe it
I'm movin' past the feeling
Sometimes I can't believe it
I'm movin' past the feeling again

I'm movin' past the feeling
I'm movin' past the feeling

In my dreams we're still screamin'
We're still screamin'
We're still screamin'",2010
Love Is Blindness,Jack White,https://www.azlyrics.com/lyrics/jackwhite/loveisblindness.html,"One, two, three
Two, two, three

Love is blindness,
I don't wanna see
Won't you wrap the night
Around me
Oh, my heart
Love is blindness.

I'm in a parked car
On a crowded street,
And I see my love
Made complete.
The thread is ripping
The knot is slipping.
Love is blindness.

Love is clockworks,
And it's cold steel
Fingers too numb to feel
Squeeze the handle
Blow out the candle
Blindness

Love is blindness
I don't wanna see
Won't you wrap the night
Around me
Oh my love
Blindness

A little death
Without mourning
No call
No Warning
Baby, a dangerous idea...
Almost makes...sense

Love is drowning
In a deep well
All the secrets
And no body else to tell
Take the money
Why don't you honey
Blindness

Love is blindness,
I'm so sick of it,
I don't wanna see
Why don't you just take the night
And wrap it all around me, now
Oh my love
Blindness

Oh, I'm too numb to feel...
Blow out the candle.
Blindness.",
T-Shirt,Destiny's Child,https://www.azlyrics.com/lyrics/destinyschild/tshirt.html,"[Spoken Beyonce]
Hey Baby
I Wish You Could See What I Have On Right Now
You So Sexy
Imagine How Intense It Would Be
To Hold Me Right Now
Our Song's Playing

[Verse 1 Beyonce]
At Night, When You're Far And I'm Alone
I Feel The Fabric From Your T-Shirt
Flow With My Body
I Can Still Hear Your Baritone
In My Ear Telling Me You'll Take It Slow
And I Was In The Mirror Playing A Role
Like You Were Here, I Couldn't Turn Me On
So I Fell Asleep With The Music On
Woke Up Again Hearing The Same Old Song, Playing

[PreChorus Kelly]
(Oh) Give It To Me Deeper
(Oh) Giving Me The Fever
(Oh) Now You Got My Feet Up
This One Is A Keeper
Now The Second Verse Is Playing
(Oh) We Tried To Stand Up
(Oh) Hold Me While My Hands Up
(Oh) And The Music Picks Up
Now He Sees My Shirt Off
I'm Thinking To Myself Again

[Chorus]
When You're Not Here (I Sleep In Your T-Shirt)
I Wish You Were Here (To Take Off Your T-Shirt)
After We Make Love (I Sleep In Your T-Shirt)
Wake Up In Your T-Shirt,
To smell The Scent Of Your Cologne
When I Need Your Feel (I Sleep In Your T-Shirt)
I Need Help (To Take Off Your T-Shirt)
After We Make Love (I Sleep In Your T-Shirt)
Wake Up In Your T-Shirt,
To Smell The Scent Of Your Cologne

[Verse 2 Beyonce]
Outside I Hear The Rain On My Windowpane
Hold Up A Minute, Thought I Heard Your Name
My Mind, Playing Tricks On Me Again
I Hear Knocks On The Door, Is That Baby Home
Why Couldn't It Be Reality?
Look At The Clock It Says 4:03
At Nine, He'll Be Arriving On A Plane
Then We'll Be Making Love And Hearing The Song Again

[PreChorus]
[Chorus]

[Bridge Michelle]
Oh Boy I've Been Waiting
Now My Body's Shaking
You're So Deep, Baby Please, Take It Easy
I Look At Your Face And
Got My Heart Racing
You're So Deep, Baby Please, Take It Easy

[Spoken Beyonce]
Keep It Right There
Oh, Wait, Wait, Yeah
Keep It Right There
You Driving Me Crazy

[Chorus Out]",2004
And Dream of Sheep,Kate Bush,https://www.azlyrics.com/lyrics/katebush/anddreamofsheep.html,"Little light shining,
Little light will guide them to me.
My face is all lit up,
My face is all lit up.
If they find me racing white horses,
They'll not take me for a buoy.

Let me be weak,
Let me sleep
And dream of sheep.

""Attention shipping information in sea areas...Bell Rock, Tiree,
Cromaty, gale east...Malin, Sellafield...""

""Come here with me now.""

Oh, I'll wake up
To any sound of engines,
Ev'ry gull a seeking craft.
I can't keep my eyes open--
Wish I had my radio.

I tune in to some friendly voices
Talking 'bout stupid things.
I can't be left to my imagination.

Let me be weak,
Let me sleep
And dream of sheep.

Ooh, their breath is warm
And they smell like sleep,
And they say they take me home.
Like poppies heavy with seed
They take me deeper and deeper.",1985
Dont Think of Me,Dido,https://www.azlyrics.com/lyrics/dido/dontthinkofme.html,"So you're with her
and not with me
I hope she's sweet
and so pretty
I hear she cooks delightfully
a little angel beside you
So you're with her 
and not with me
Oh how lucky one man can be
I hear your house
is small and clean
Oh how lovely with your homecoming queen
Oh how lovely it must be

When you see her sweet smile baby
Don't think of me
When she lays in your warm arms
Don't think of me

So you're with her
and not with me
I know she spreads sweet honey
In fact your best friend
I heard he spent last night with her
Now how do you feel

When you see her sweet smile baby
Don't think of me
When she lays in your warm arms
Don't think of me

And it's too late and it's too bad
Don't think of me
Oh it's too late and it's too bad
Don't think of me

Does it bother you now all the mess I made
Does it bother you now the clothes you told me not to wear
Does it bother you now all the angry games we played
Does it bother you now when I'm not there

When you see her sweet smile baby
Don't think of me
When she lays in your warm arms
Don't think of me

And it's too late and it's too bad
Don't think of me
Oh it's too late and it's too bad
Don't think of me",1999
Satellite,Natalie Imbruglia,https://www.azlyrics.com/lyrics/natalieimbruglia/satellite.html,"Do you lie awake
In the morning
Trying to find
A reason to call me
'Cause honey
All that I've been doing
Is thinking about your smile
But none of this is necessary
With me baby
You see baby
'Cause I like to
Keep it all simple
'Cause you are my
Satellite
So I'm trying to
Keep you in sight
But with all this space
Can we keep it alive
Keep it alive
So I'm asking you baby
Are you coming down tonight

There's something
In the air tonight
That feels right
But you're keeping me
Guessing and I'm
Finding it hard to
Catch your eye
So move a little closer
It's all right
I know
What you're thinking
You've been circling me
For a while",2001
Secret,Maroon 5,https://www.azlyrics.com/lyrics/maroon5/secret.html,"Watch the sunrise
Say your goodbyes
Off we go
Some conversation
No contemplation
Hit the road

Car overheats
Jump out of my seat
On the side of the highway baby
Our road is long
Your hold is strong
Please don't ever let go Oh No

[Chorus:]
I know I don't know you
But I want you so bad
Everyone has a secret
But can they keep it
Oh No they can't

I'm driving fast now
Don't think I know how to go slow
Where you at now
I feel around
There you are

Cool these engines
Calm these jets
I ask you how hot can it get
And as you wipe off beads of sweat
Slowly you say ""I'm not there yet!""

[Chorus x2]",2002
Real Men,Tori Amos,https://www.azlyrics.com/lyrics/toriamos/realmen.html,"Take your mind back - I don't know when
Sometime when it always seemed
To be just us and them
Girls that wore pink
And boys that wore blue
Boys that always grew up better men
Than me and you
What's a man now - what's a man mean
Is he rough or is he rugged
Is he cultural and clean
Now it's all change - it's got to change more
'Cause we think it's getting better
But nobody's really sure
And so it goes - go round again
But now and then we wonder who the real men are
See the nice boys - dancing in pairs
Golden earring golden tan
Blow-wave in the hair
Sure they're all straight - straight as a line
All the gays are macho
Can't you see their leather shine
You don't want to sound dumb - don't want to offend
So don't call me a faggot
Not unless you are a friend
Then if you're tall and handsome and strong
You can wear the uniform and I could play along
And so it goes - go round again
But now and then we wonder who the real men are
Time to get scared - time to change plan
Don't know how to treat a lady
Don't know how to be a man
Time to admit - what you call defeat
'Cause there's women running past you now
And you just drag your feet
Man makes a gun - man goes to war
Man can kill and man can drink
And man can take a whore
Kill all the blacks - kill all the reds
And if there's war between the sexes
Then there'll be no people left
And so it goes - go round again
But now and then we wonder who the real men are",2001
If Only She Knew,Michelle Branch,https://www.azlyrics.com/lyrics/michellebranch/ifonlysheknew.html,"I don't know whose side I'm takin'
But I'm not takin' things too well
I can see inside you're achin'
But is it still too early for me to tell?

I try to help you out through the hardest of times
Your heart is in your throat and I'm speaking my mind
Though it looks as if it's over
I'm still not over you

'Cause I still love you like I did before
I know for sure that you still feel the same way I do
If only she knew
Whoa, if only she knew, oh

I try to let it go
but I don't know if I can take it
'Cause the way you looked at me
Made me see that I can't really fake it

I try to help you out through
the hardest of times
Your heart is in your throat and I'm speaking my mind
Though it looks as if it's over
I'm still not over you

'Cause I still love you like I did before
I know for sure that you still feel the same way I do
If only she knew
Whoa

I know she loves you and I can't interfere
So I'll just have to sit back and watch my world disappear
Whoa

I try to help you out through
the hardest of times
Your heart is in your throat and I'm speaking my mind
Though it looks as if it's over
I'm still not over you
Oh, I'm still not over you

'Cause I still love you like I did before
I know for sure that you still feel the same way I do
Whoa
'Cause I will never ever walk away
I'll find a way
She could never love you like I do
If only she knew

If only she knew, oh yeah
Na na na na na na na na.",2000
Not About Love,Fiona Apple,https://www.azlyrics.com/lyrics/fionaapple/notaboutlove.html,"The early cars
Already are
Drawing deep breaths past my door
And last night's phrases
Sick with lack of basis
Are still writhing on my floor

And it doesn't seem fair
That your wicked words should work
In holding me down
No, it doesn't seem right
To take information
Given at close range
For the gag
And the bind
And the ammunition round

Conversation once colored by esteem
Became dialogue as a diagram of a play for blood
Took a vacation, my palate got clean
Now I could taste your agenda
While you're spitting your cud

And it doesn't make sense
I should fall for the kingcraft of a meritless crown
No, it doesn't seem right
To take information
Given at close range
For the gag
And the bind
And the ammunition round

This is not about love
'Cause I am not in love
In fact I can't stop falling out

This is not about love
'Cause I am not in love
In fact I can't stop falling out
I miss that stupid ache

What is this posture
I have to stare at
That's what he said when I'm sittin' up straight
Change the name of the game 'cause he lost
And he knew he was wrong but he knew it too late
But I'm not being fair
'Cause I chose to listen to that filthy mouth
But I'd like to choose right
Take all the things that I've said that he stole
Put 'em in a sack
Swing 'em over my shoulder
Turn on my heels
Step out of this sight
Try to live in a lovelier light

This is not about love
'Cause I am not in love
In fact I cant stop falling out

This is not about love
'Cause I am not in love
In fact I cant stop falling out
I miss that stupid ache",2005
Angel,Natasha Bedingfield,https://www.azlyrics.com/lyrics/natashabedingfield/angel.html,"A.n.g.e.l
A.n.g.e.l

Just like a shadow
I'll be beside you
I'll be your comfort
I'm there to guide you home
I will provide you a place of shelter
I wanna be your zone
I'll act as if you do
Tell me what you wanted me to do
I'll make you great to be a man
With a woman who can stand
With every promise given
Making vows to please her man

[Chorus:]
If I could be your angel (your angel, your angel)
Protect you from the pain (from the pain, oh)
I'll keep you safe from danger (from danger, from danger)
You'll never hurt again (no more)
I'll be your
A-N-G-E-L
A-N-G-E-L
I'm gonna be your A-N-G-E-L
A-N-G-E-L
I'll be your angel

Just like the moon
I'll step beside
And let your sun shine
While I follow behind
Cause baby what ya got
It deserves all the props
You're everything I'm not
I'll act as if you do
Tell me what you wanted me to do
I'll make you great to be a man
With a woman who can stand
With every promise given
Making vows to please her man

[Chorus]

Tell me why there's so many good men
left in the world misunderstood
He's a dog, he's no good
I wish somebody would
Disrespect my man
You're gonna have to come see me
I work hard for my baby
He's all that I need

So if you got a good one
Put your hands up,
Come on girl and stand up
Go ahead lift your man up
Get up
If you got a good one, put your hands up
Go ahead lift your man up
Get up
If you got a good one, stand up
Come on girl, and stand up

[Chorus]",2008
Too Little Too Late,JoJo,https://www.azlyrics.com/lyrics/jojo/toolittletoolate.html,"Come with me
Stay the night
You say the words but boy it don't feel right
What do you expect me to say
(You know it's just too little too late)

You take my hand
And you say you've changed
But boy you know your begging don't fool me
Because to you it's just a game
(You know it's just too little too late)

So let me on now
'Cause time has made me strong
I'm starting to move on
I'm gonna say this now
Your chance has come and gone
And you know

It's just too little too late
A little too wrong
And I can't wait
But you know all the right things to say
(You know it's just too little too late)
You say you dream of my face
But you don't like me
You just like the chase
To be real it doesn't matter anyway
(You know it's just too little too late)

It's just too little too late

I was young and in love
I gave you everything
But it wasn't enough
And now you wanna communicate
(You know it's just too little too late)

Go find someone else
I'm letting you go
I'm loving myself
You got a problem
But don't come asking me for help
'Cause you know

It's just too little too late
A little too wrong
And I can't wait
But you know all the right things to say
(You know it's just too little too late)

You say you dream of my face
But you don't like me
You just like the chase
To be real it doesn't matter anyway
(You know it's just too little too late)

I can love with all of my heart, baby
I know I have so much to give
(I have so much to give)
With a player like you I don't have a prayer
That's no way to live, no, no

It's just too little too late

It's just too little too late
A little too wrong
And I can't wait
But you know all the right things to say
(You know it's just too little too late)

You say you dream of my face
But you don't like me
You just like the chase
To be real it doesn't matter anyway
(You know it's just too little too late)

You know it's just too little too late
I can't wait, no, no, no

It's just too little too late
A little too wrong
And I can't wait
But you know all the right things to say
(You know it's just too little too late)

You say you dream of my face
But you don't like me
You just like the chase
To be real it doesn't matter anyway
(You know it's just too little too late)",2006
Time and Time Again,Papa Roach,https://www.azlyrics.com/lyrics/paparoach/timeandtimeagain.html,"Yes I did it and I'll do it again 
It doesn't matter if I am your best friend 
I don't think so 
You're not that smart 
Over and over it breaks my heart 
The cycle continues time for your crime 
The pain comes back in an ugly design 
Her makeup smears 
The tears that she cries 
Over and over every night 

Emotional swords slash my soul 
And now the pain takes control 
I think about you 
I think about me 
Think about the way that it used to be 
I need a bottle 
I need some pills 
I need a friend 
I need some thrills 
A shoulder to cry on a friend to depend on 
When life gets rough 

Time and time again 
You think about yourself before you think about me 
Time and time again 
You think about yourself before you think about me 

It's like a fight every single day 
It's always easy when you have it your way 
Deep in my heart 
In the depths of my soul 
My selfish ways are out of control 
I'm sorry that it comes down to this 
I punch through the wall as I break my fist 
The makeup smears 
Tears that we cry 
Over and over every night 

You're so selfish 
You're making me want to end this relationship 
You're making me want to end this 

Loving ties unwind 
Lost time behind 
Loving ties unwind 
Lost time behind",2002
Singular Indestructible Droid,Papa Roach,https://www.azlyrics.com/lyrics/paparoach/singularindestructibledroid.html,"Blood of my blood 
Skin of my skin 
A normal human being 
Solder and wires 
Circuitry 
We're far from human beings 

He's sick of his skin 
It's time to trade it in 
A galaxy of emotions 
Your soul is what it costs 
We walk the same path 
No body could get in our way 
Dangerously 
We passionately never hesitate 

Keep the soul 
That's control 
Now you put in the metal 

Biological 
Spiritual 
Electrical 
Digital 
S.I.D. 

Willing to make the change 
Surrender the flesh and bones 
Against the grain 
Pushing beyond the limits of ourselves 
This body is just a cage 
You're dead and you're in a grave 
We're losing our minds 
That's just fine 
Living forever 

Bleed out my blood 
Skin off my skin 
Solder the wire 
Transformation 
Take my body and 
Release me from this cage 
You can't put a spirit in a grave 

Singular Indestructible Droid 

Bloody-human-robot",2002
He Wasn't,Avril Lavigne,https://www.azlyrics.com/lyrics/avrillavigne/hewasnt.html,"There's not much going on today.
I'm really bored, it's getting late.
What happened to my Saturday?
Monday's coming, the day I hate.

Sit on the bed alone, staring at the phone.

He wasn't what I wanted, what I thought, no.
He wouldn't even open up the door.
He never made me feel like I was special.
He isn't really what I'm looking for.

This is when I start to bite my nails.
And clean my room when all else fails.
I think it's time for me to bail.
This point of view is getting stale.

Sit on my bed alone, staring at the phone.

He wasn't what I wanted, what I thought, no.
He wouldn't even open up the door.
He never made me feel like I was special.
He isn't really what I'm looking for.

We've all got choices.
We've all got voices.
Stand up make some noise.
Stand up make some noise.

Sit on my bed alone, staring at the phone.

He wasn't what I wanted, what I thought, no.
He wouldn't even open up the door.
He never made me feel like I was special.
He isn't really what I'm looking for.

He wasn't what I wanted, what I thought, no.
He wouldn't even open up the door.
He never made me feel like I was special.
Like I was special, 'cause I was special.",2004
Island,Heather Nova,https://www.azlyrics.com/lyrics/heathernova/island.html,"There are parts of me he'll never know, my wild horses and my river beds, and in my throat voices he'll never hear.
He pulls at me like a cherry tree, and I can still move but I don't speak about it.
Pretend I'm crazy, pretend I'm dead. He's to scared to hit me now - he'll bring flowers istead

I need an island, somewhere to sink a stone
I need an island, somewhere to bury you,
Somewhere to go

And the dogwoods shimmer in October sun, ""oh sweet thing"", he sings to me,
""You're the only one.""

I need an island, somewhere to sink a stone
I need an island somewhere to bury you,
Somewhere
I need an island, somewhere to sink a stone
I need an island, somewhere to bury you, 
Somewhere to go.

And I don't know why I can't tell my sister, He spat in my face again, and I don't want to die here. You know that dream when your feet won't move, you want to come but your body won't let you. He steals it from me.He steals it from me. It shines like sweat, like jewels, like something that has died to soon. He fucks with the beauty. A kiss, a kick, a kiss, a kick, a kiss kiss kick. He steals it from me. It's out of my hands again.

I need an island, somewhere to sink a stone
I need an island, somewhere to bury you,
Somewhere to go, to go.....",1994
