song,artist,url,lyrics,year
New York Minute,Don Henley,https://www.azlyrics.com/lyrics/donhenley/newyorkminute.html,"Harry got up
Dressed all in black
Went down to the station
And he never came back
They found his clothing
Scattered somewhere down the track
And he won't be down on Wall Street
In the morning

He had a home
The love of a girl
But men get lost sometimes
As years unfurl
One day he crossed some line
And he was too much in this world
But I guess it doesn't matter anymore

In a New York minute
Everything can change
In a New York minute
Things can get pretty strange
In a New York minute
Everything can change
In a New York minute

Lying here in the darkness
I hear the sirens wail
Somebody going to emergency
Somebody's going to jail
If you find somebody to love in this world
You better hang on tooth and nail
The wolf is always at the door

In a New York minute
Everything can change
In a New York minute
Things can get a little strange
In a New York minute
Everything can change
In a New York minute

And in these days
When darkness falls early
And people rush home
To the ones they love
You better take a fool's advice
And take care of your own
One day they're here;
Next day they're gone

I pulled my coat around my shoulders
And took a walk down through the park
The leaves were falling around me
The groaning city in the gathering dark
On some solitary rock
A desperate lover left his mark,
""Baby, I've changed. Please come back.""

What the head makes cloudy
The heart makes very clear
The days were so much brighter
In the time when she was here
But I know there's somebody somewhere
Make these dark clouds disappear
Until that day, I have to believe
I believe, I believe

In a New York minute
Everything can change
In a New York minute
You can get out of the rain
In a New York minute
Everything can change
In a New York minute",1989
You Don't Know,Milow,https://www.azlyrics.com/lyrics/milow/youdontknow.html,"sometimes everything seems awkward and large
imagine a Wednesday evening in March
future and past at the same time
I make use of the night and start drinking a lot
although not ideal for now it's all that I've got
it's nice to know your name

You don't know you don't know
you don't know anything bout' me

an ocean a lake I need a place to drown
let's freeze the moment because we're going down
tomorrow you'll be gone, gone, gone
you're laughing too hard this all seems surreal
I feel peculiar now what do you feel
do you think there's a chance that we can fall

you don't know you don't know
you don't know anything about me
what do I know I know your name
you don't know you don't know
you don't know anything about me anymore

I gave up dreaming for a while
I gave up dreaming for a while

I've noticed these are mysterious days
I look at it like a jigsaw puzzle and gaze
with wide open mouth and burning eyes
if only I could start to care
my dreams and my Wednesdays ain't going nowhere
baby baby baby you don't know 

you don't know you don't know
you don't know anything about me
what do I know I know your name
you don't know you don't know
you don't know anything about me",2006
All Cried Out,Alison Moyet,https://www.azlyrics.com/lyrics/alisonmoyet/allcriedout.html,"(Around around around around around
Around around around around around
Around around around around around
Around around around around around)

You took your time to come back this time
The grass has grown under your feet
In your absence I changed my mind
And someone else is sitting in your seat

I know that I said there'd be no one else
I know that I said I'd be true
But baby, I've burned out cupid's arrow
And here's the short and the narrow
I've nothing left to offer you

I'm all cried out
You took a whole lot of loving
For a handful of nothing
(All cried out)
It's hard to give you something
When you're pushing and a-shoving me around

So don't look surprised
There was no disguise
You knew where I stood from the start
So stop
Look around you
You're right back where I found you
Take back your cold and empty heart

(All cried out)
I'm all cried out
You took a whole lot of loving
For a handful of nothing
(All cried out)
It's hard to give you something
When you're pushing and a-shoving
(All cried out)
I'm all cried out
You took a whole lot of loving
(All cried out)
I'm all cried out
It's hard to give you something
When you're pushing and a-shoving me around

(Around around around around around
Around around around around around)

(You go your way)
You go your way
(I'll go mine)
I'll go mine
(I won't stay around here)
I wont stay around here
Don't you waste my time
(Waste my time)

(All cried out)
You took a whole lot of loving
For a handful of nothing
(All cried out)
It's hard to give you something
When you're pushing and a-shoving
(All cried out)
I'm all cried out
You took a whole lot of loving
(All cried out)
I'm all cried out
It's hard to give you something
When you're pushing and a-shoving me around

(Around around around around around
Around around around around around
Around around around around around
Around around around around around)

You go your way
I'll go mine
I won't stay around here
Don't you waste my time

(All cried out
All cried out)
You took a whole lot of loving
For a handful of nothing
(All cried out
All cried out)
You took a whole lot of loving
(Around around around around around)
(All cried out)
You took a whole lot of loving
For a handful of nothing
(Around around around around around)
(All cried out)
It's hard to give you something
When you're pushing and a-shoving
(All cried out
All cried out)
You took a whole lot of loving
(All cried out).",
You Have Been Loved,George Michael,https://www.azlyrics.com/lyrics/georgemichael/youhavebeenloved.html,"She takes the back road and the lane
Past the school that has not changed
In all this time
She thinks of when the boy was young
All the battles she had won
Just to give him life

That man
She loved that man
For all his life
But now we meet to take him flowers
And only god knows why

For what's the use in pressing palms
When children fade in mother's arms
It's a cruel world
We've so much to lose
And what we have to learn, we rarely choose

So if it's god who took her son
He cannot be the one living in her mind

Take care my love, she said
Don't think that god is dead
Take care my love, she said

You have been loved

If i was weak, forgive me
But i was terrified
You brushed my eyes with angels wings, full of love
The kind that makes devils cry

So these days
My life has changed
And i'll be fine
But she just sits and counts the hours
Searching for her crime

So what's the use of pressing palms
If you won't keep such love from harm
It's a cruel world
You've so much to prove

And heaven help the ones who wait for you

Well i've no daughters, i've no sons
Guess i'm the only one
Living in my life

Take care my love, he said
Don't think that god is dead
Take care my love, he said

You have been loved",1996
Stop,Sam Brown,https://www.azlyrics.com/lyrics/sambrown/stop.html,"All that I have is all that you've given me
Did you ever worry that I'd come to depend on you
I gave you all the love I had in me
Now I find you've lied and I can't believe it's true

Wrapped in her arms I see you across the street
And I can't help but wonder if she knows what's going on
You talk of love but you don't know how it feels
When you realize that you're not the only one

Oh you'd better stop before you tear me all apart
You'd better stop before you go and break my heart
Ooh you'd better stop

Time after time I've tried to walk away
But it's not that easy when your soul is torn in two
So I just resign myself to it every day
Now all I can do is to leave it up to you

Oh you'd better stop before you tear me all apart
You'd better stop before you go and break my heart
Ooh you'd better stop

Stop if love me
(you will remember)
Now's the time to be sorry
(that day forever)
I won't believe that you'd walk out on me

Oh you'd better stop before you tear me all apart
You'd better stop before you go and break my heart
Ooh you'd better stop",1988
Song For Guy,Elton John,https://www.azlyrics.com/lyrics/eltonjohn/songforguy.html,"Life
Life isn't everything
Life isn't everything
Life isn't everything

Life
Life isn't everything
Life isn't everything
Life isn't everything

Life
Life isn't everything
Life isn't everything
Life isn't everything

Life...",1978
There Goes The Fear,Doves,https://www.azlyrics.com/lyrics/doves/theregoesthefear.html,"Out of here
We're out of here
Along with fear
There goes the fear again
There goes the fear

And cars speed fast
Out of here
And life goes past
Again so near
There goes the fear again
There goes the fear

Close your brown eyes
And lay down next to me
Close your eyes, lay down
'Cause there goes the fear
Let it go

You turn around and life's passed you by
You look to ones you love
to ask them why?
You look to those you love
to justify
You turned around and life's
passed you by
Passed you by, again

And late last night
Makes up her mind
Another fight
Left behind
There goes the fear again, let it go
There goes the fear

Close your brown eyes
And lay down next to me
Close your eyes, lay down
'Cause there goes the fear
Let it go

You turn around and life's
passed you by
You look to ones you love
to ask them why?
You look to those you love
to justify, why?
You turned around and life's
passed you by

Think of me when you're coming down
But don't look back when leaving town
Think of me when he's calling out
But don't look back when leaving town
Think of me when you close your eyes
But don't look back when you break all ties
Think of me when you're coming down
But don't look back when leaving town today

There goes the fear again, let it go
There goes the fear, let it go

Think of me when you close your eyes
But don't look back when you break all ties
Think of me when you're coming down
But don't look back when leaving town today",2002
Take It Easy (Love Nothing),Bright Eyes,https://www.azlyrics.com/lyrics/brighteyes/takeiteasylovenothing.html,"First with your hands and then with your mouth
A downpour of sweat, damp cotton clouds
I was a fool, you were my friend
We made it happen
You took off your clothes, left on the light
You stood there so brave
You used to be shy
Each feature improved, each movement refined and eyes like a showroom
Now they are spreading out the blankets on the beach
That weatherman is a liar
He said it would be raining but it's clear and blue as far as I can see

Left by the lamp, right next to the bed, 
On a cartoon cat pad she scratched with a pen,
""Everything is as it's always been. 
This never happened.
Don't take it too bad it is nothing you did.
It's just once something dies you can't make it live.
You're a beautiful boy.
You're a sweet little kid but I am a woman.""
So I laid back down and wrapped myself up in the sheet
And I must have looked like a ghost 'cause something frightened me
And since then I've been so good at vanishing

Now I do as I please and lie through my teeth
Someone might get hurt, but it won't be me
I should probably feel cheap but I just feel free...
And a little bit empty
No, it isn't so hard to get close to me
There will be no arguments
We will always agree
And I'll try and be kind when I ask you to leave
We'll both take it easy
But if you stay too long inside my memory,
I will trap you in a song tied to a melody
And I will keep you there so you can't bother me",2005
For Today I Am a Boy,Antony and the Johnsons,https://www.azlyrics.com/lyrics/antonyandthejohnsons/fortodayiamaboy.html,"One day I'll grow up, I'll be a beautiful woman
One day I'll grow up, I'll be a beautiful girl
One day I'll grow up, I'll be a beautiful woman
One day I'll grow up, I'll be a beautiful girl

But for today I am a child
For today I am a boy
For today I am a child
For today I am a boy

One day I'll grow up, I'll feel the power in me
One day I'll grow up, of this I'm sure
One day I'll grow up, I know a womb within me
One day I'll grow up, feel it full and pure

But for today I am a child
For today I am a boy
For today I am a child
For today I am a boy

For today I am a child
For today I am a boy
For today I am a child
For today I am a boy

(For today) For today I am a child
(For today) For today I am a boy
(For today) For today I am a child
(For today) For today I am a boy",2005
Inside of Love,Nada Surf,https://www.azlyrics.com/lyrics/nadasurf/insideoflove.html,"Watching terrible TV
It kills all thought
Getting spacier than
An astronaut
Making out with people
I hardly know or like
I can't believe what I do
Late at night

[Chorus:]
I wanna know what it's like
On the inside of love
I'm standing at the gates
I see the beauty above

Only when we get to see
The aerial view
Will the patterns show
We'll know what to do
I know the last page so well
I can't read the first
So I just don't start
It's getting worse

[Chorus:]
I wanna know what it's like
On the inside of love
I'm standing at the gates
I see the beauty above
I wanna know what it's like
On the inside of love
I can't find my way in
I try again and again

[Bridge:]
I'm on the outside of love
Always under or above
I can't find my way in
I try again and again
I'm on the outside of love
Always under or above
Must be a different view
To be a me with a you

[Chorus:]
I wanna know what it's like
On the inside of love
I'm standing at the gates
I see the beauty above
I wanna know what it's like
On the inside of love
Of course I'll be alright
I just had a bad night
I had a bad night",2002
Ocean Spray,Manic Street Preachers,https://www.azlyrics.com/lyrics/manicstreetpreachers/oceanspray.html,"Me-totemo-utsukushi-i-desu-ne,
Totemo-utsukushi-i-me-wo-shitemasu-ne *

It's easy to see, it's easy to see
To see only white where colour should be
It's easy to feel, it's easy to feel
But it's not good enough, even though it's real

Oh, please stay awake
And then we can drink some Ocean Spray
Oh, please stay awake
And then we can drink some Ocean Spray

It's easy to breathe, it's easy to grieve
To breathe only air where life should be
It's easy to laugh, it's easy to cry
To cry so so hard that it can't be denied

Oh, please stay awake
And then we can drink some Ocean Spray
Oh, please stay awake
And then we can drink some Ocean Spray

Oh, please stay awake
And then we can drink some Ocean Spray
Oh, please stay awake
And then we can drink some Ocean Spray

[* = ...eyes, so beautiful, you have such beautiful eyes... in Japanese]",2001
Please Don't Leave Me,Pink,https://www.azlyrics.com/lyrics/pink/pleasedontleaveme.html,"Da da da da
Da da da da

Da da da da da,

I don't know if I can yell any louder,
How many times have I kicked you out of here
Or said something insulting?

Da da da da da

I can be so mean when I wanna be,
I am capable of really anything,
I can cut you into pieces,
When my heart is broken.

Da da da da da

Please, don't leave me [2x]
I always say how I don't need you
But it's always gonna come right back to this
Please, don't leave me

How did I become so obnoxious?
What is it with you that makes me act like this?
I've never been this nasty.
Can't you tell that this is all just a contest?
The one that wins will be the one that hits the hardest.
But baby I don't mean it,
I mean it, I promise

Da da da da da

Please, don't leave me, oh
Please, don't leave me (don't leave me)
I always say how I don't need you
But it's always gonna come right back to this
Please, don't leave me

I forgot to say out loud
How beautiful you really are to me.
I can't be without.
You're my perfect little punching bag,
And I need you.
I'm sorry.

Da da da da
Da da da da

Da da da da da

Please, please, don't leave me
Baby, please, don't leave me (no, don't leave me)
Please, don't leave me
(I always say) I always say how I don't need you
But it's always gonna come right back to this

Please, don't leave me (yeah)
Please, don't leave me
(I) I always say how I don't need you
But it's always gonna come right back to this.
(please, please) please, don't leave me,

Baby, please, please, don't leave me.",2008
Lately,Stevie Wonder,https://www.azlyrics.com/lyrics/steviewonder/lately.html,"Lately, I have had the strangest feeling
With no vivid reason here to find
Yet the thought of losing you's been hanging
'Round my mind

Far more frequently you're wearing perfume
With you say no special place to go
But when I ask will you be coming back soon
You don't know, never know

Well, I'm a man of many wishes
Hope my premonition misses
But what I really feel my eyes won't let me hide
'Cause they always start to cry
'Cause this time could mean goodbye

Lately I've been staring in the mirror
Very slowly picking me apart
Trying to tell myself I have no reason
With your heart

Just the other night while you were sleeping
I vaguely heard you whisper someone's name
But when I ask you of the thoughts you're keeping
You just say nothing's changed

Well, I'm a man of many wishes
I hope my premonition misses
But what I really feel my eyes won't let me hide
'Cause they always start to cry
'Cause this time could mean goodbye, goodbye

Oh, I'm a man of many wishes
I hope my premonition misses
But what I really feel my eyes won't let me hide
'Cause they always start to cry
'Cause this time could mean goodbye",1980
Unbreak My Heart,Toni Braxton,https://www.azlyrics.com/lyrics/tonibraxton/unbreakmyheart.html,"Don't leave me in all this pain
Don't leave me out in the rain
Come back and bring back my smile
Come and take these tears away
I need your arms to hold me now
The nights are so unkind
Bring back those nights when I held you beside me

Un-break my heart
Say you'll love me again
Undo this hurt you caused
When you walked out the door
And walked out of my life
Un-cry these tears
I cried so many nights
Un-break my heart
My heart

Take back that sad word good-bye
Bring back the joy to my life
Don't leave me here with these tears
Come and kiss this pain away
I can't forget the day you left
Time is so unkind
And life is so cruel without you here beside me

Un-break my heart
Say you'll love me again
Undo this hurt you caused
When you walked out the door
And walked out of my life
Un-cry these tears
I cried so many nights
Un-break my heart

Don't leave me in all this pain
Don't leave me out in the rain
Bring back the nights when I held you beside me

Un-break my heart
Say you'll love me again
Undo this hurt you caused
When you walked out the door
And walked out of my life
Un-cry these tears
I cried so many, many nights
Un-break my

Un-break my heart oh baby
Come back and say you love me
Un-break my heart
Sweet darlin'
Without you I just can't go on

(Say that you love me
Say that you love me
Tell me you love me
Un-break my...)
Can't go on
(Say that you love me
Say that you love me
Tell me you love me
Un-break my
Say that you love me
Say that you love me
Tell me you love me
Un-break my
Say that you love me
Say that you love me)",1996
Found Out About You,Gin Blossoms,https://www.azlyrics.com/lyrics/ginblossoms/foundoutaboutyou.html,"All last summer in case you don't recall
I was yours and you were mine forget it all
Is there a line that I could write
That's sad enough to make you cry?
And all the lines you wrote to me were lies

Months roll past, the love that you struck dead
Did you love me only in my head?
There were things you said and did to me
They seem to come so easily
The love I thought I'd won you give for free

Whispers at the bus stop
Well I've heard about nights out in the school yard
I found out about you
I found out about you

Rumors follow everywhere you go
Like when you left and I was last to know
Well you're famous now and there's no doubt
In all the places you hang out
They know your name and they know what you're about

Whispers at the bus stop
Well I've heard about nights out in the school yard
I found out about you
I found out about you

Street lights blink on through the car window
I get the time too often on AM radio
Well you know it's all I think about
I write your name, drive past your house
Your boyfriend's over, I watch your lights go out

Whispers at the bus stop
Well I've heard about nights out in the school yard
I found out about you
I found out about you

Whispers at the bus stop
Well I've heard about nights out in the school yard
I found out about you
I found out about you

I found about you",1989
The Way Things Are,Fiona Apple,https://www.azlyrics.com/lyrics/fionaapple/thewaythingsare.html,"I wouldn't know what to do with another chance
If you gave it to me
I couldn't take the embrace of a real romance
It's race right through me
I'm much better off the way things are
Much much better if, better by far, by far
I wouldn't know what to say to a gentle voice
It'd roll right past me
And if you chalk it up you'll see I don't really have a choice
So don't even ask me
I'm much better off, the way things are
Much much better off, better by far
So keep on calling me names, keep on, keep on
And I'll keep kicking the crap till it's gone
If you keep on killing, you could get me to settle
And as soon as I settle, I bet I'll be
Able to move on
How can I fight, when we're on the same side
How can I fight beside you
So keep on calling me names, keep on, keep on
Ans I'll keep on kicking the crap will it's gone
If you keep on killing, you could get me to settle
And as soon as I settle, I bet I'll be
Able to move on
So keep on callng me names, keep on, keep on
And I'll keep kicking the crap till it's gone
If you keep on killing, you could get me to settle
And as soon as I settle, I bet I'll be
Able to move on",1999
Marquee Moon,Television,https://www.azlyrics.com/lyrics/television/marqueemoon.html,"I remember how the darkness doubled
I recall lightnin' struck itself
I was listenin', listenin' to the rain
I was hearing, hearing something else

Life in the hive puckered up my night
The kiss of death, the embrace of life
There I stand 'neath the marquee moon
Just waiting

I spoke to a man down at the tracks
And I asked him how he don't go mad
He said ""Look here junior, don't you be so happy
And for Heaven's sake, don't you be so sad""

Life in the hive puckered up my night
The kiss of death, the embrace of life
There I stand 'neath the marquee moon
Hesitating

Well a Cadillac, it pulled out of the graveyard
Pulled up to me, all they said ""get in"" (""get in"")
Then the Cadillac, it puttered back into the graveyard
Me, I got out again

Life in the hive puckered up my night
The kiss of death, the embrace of life
There I stand 'neath the marquee moon
I ain't waiting, uh-uh

I remember how the darkness doubled
I recall lightning struck itself
I was listening, listening to the rain
I was hearing, hearing something else",1977
You've Got Her in Your Pocket,The White Stripes,https://www.azlyrics.com/lyrics/whitestripes/youvegotherinyourpocket.html,"You've got her in your pocket
And there's no way out now
Put it in the safe and lock it
'Cause it's at home sweet home

Nobody ever told you that it was the wrong way
To trick a woman, make her feel she did it her way
And you'll be there if she ever feels blue
And you'll be there when she finds someone new
What to do
Well you know

You keep her in your pocket
Where there's no way out now
Put it in the safe and lock it
'Cause it's home sweet home

The smile on your face made her think she had the right one
Then she thought she was sure by the way you two could have fun

But now she might leave
Like she's threatened before
Grab hold of her fast
Before her feet leave the floor
And she's out the door
'Cause you want

To keep her in your pocket
Where there's no way out now
Put it in the safe and lock it
'Cause it's home sweet home

And in your own mind you know you're lucky just to know her
And in the beginning all you wanted was to show her

But now you're scared
You think she's running away
You search in your head for something clever to say
Don't go away
'Cause I want

To keep you in my pocket
Where there's no way out
Put it in the safe and lock it
'Cause it's home sweet home, home sweet home",2003
Life 2: The Unhappy Ending,Stars,https://www.azlyrics.com/lyrics/stars/life2theunhappyending.html,"[Scene one:] Late at night interior, we find ourselves inside the car
Our hero has just gone too far, his lover bleeding in the back
He removes the Lucky from the pack, he knows now that he can't turn back

[Cut to:] The cherry lights in the rearview
He realizes that he's through
Whispers, ""Darling let's have fun""
Hits the exit doing 91, drives until he's in the woods
If he loses them he's gone for good

Life was supposed to be a film, was supposed to be a thriller, was supposed to end in tears
But life, could be nothing but a joke, could be nothing but a con
Where's my unhappy ending gone?
Life was supposed to be a film, was supposed to be a thriller, was supposed to end in blood
But life could be nothing but a joke, a sentimental con
Where's my unhappy ending gone? Where's my unhappy ending gone?

[Her:] Here is the part where you save me, here is the scene where you save the day
Why can't the ending be happy?
Why must it always resolve this way?

[Fade in:] A cabin in the woods somewhere
Our hero strokes his lover's hair
Says ""Don't worry love we're almost done""
Says ""I could have really been someone""
Outside, they surround the house with pistols drawn
It's a waiting game until dawn
Sergeant says ""He can't go on, we know now that he can't go on...""

Life was supposed to be a film, was supposed to be a thriller
Was supposed to end in fire
But life turns out it's nothing but a dream
And that I'll miss it when it's gone
I want the story to go on and on but it can't go on...",2007
