song,artist,url,lyrics,year
Cancer,My Chemical Romance,https://www.azlyrics.com/lyrics/mychemicalromance/cancer.html,"Turn away
If you could get me a drink
Of water 'cause my lips are chapped and faded
Call my aunt Marie
Help her gather all my things
And bury me in all my favorite colors
My sisters and my brothers still
I will not kiss you
'Cause the hardest part of this is leaving you

Now turn away
'Cause I'm awful just to see
'Cause all my hair's abandoned all my body
Oh, my agony
Know that I will never marry
Baby, I'm just soggy from the chemo
But counting down the days to go
It just ain't living
And I just hope you know

That if you say (if you say)
Goodbye today (goodbye today)
I'd ask you to be true (cause I'd ask you to be true)

'Cause the hardest part of this is leaving you
'Cause the hardest part of this is leaving you",2006
I Miss You,blink-182,https://www.azlyrics.com/lyrics/blink182/imissyou.html,"Hello there,
The angel from my nightmare,
The shadow in the background of the morgue.
The unsuspecting victim of darkness in the valley.
We can live like Jack and Sally
If we want.

Where you can always find me
And we'll have Halloween on Christmas.
And in the night we'll wish this never ends,
We'll wish this never ends.

(I miss you, miss you)
(I miss you, miss you)

Where are you?
And I'm so sorry.
I cannot sleep, I cannot dream tonight.
I need somebody and always
This sick strange darkness
Comes creeping on so haunting every time.

And as I stared I counted
The webs from all the spiders
Catching things and eating their insides.

Like indecision to call you
And hear your voice of treason.
Will you come home and stop this pain tonight?
Stop this pain tonight.

[3x]
Don't waste your time on me.
You're already the voice inside my head.
(I miss you, miss you)
Don't waste your time on me.
You're already the voice inside my head.
(I miss you, miss you)

(I miss you, miss you) [4x]",2003
Dust in the Wind,Kansas,https://www.azlyrics.com/lyrics/kansas/dustinthewind.html,"I close my eyes
Only for a moment, and the moment's gone
All my dreams
Pass before my eyes, a curiosity

Dust in the wind
All they are is dust in the wind

Same old song
Just a drop of water in an endless sea
All we do
Crumbles to the ground, though we refuse to see

Dust in the wind
All we are is dust in the wind

Now don't hang on
Nothing lasts forever but the earth and sky
It slips away
And all your money won't another minute buy

Dust in the wind
All we are is dust in the wind
(All we are is dust in the wind)
Dust in the wind
(Everything is dust in the wind)
Everything is dust in the wind
(In the wind)",1977
Hear You Me,Jimmy Eat World,https://www.azlyrics.com/lyrics/jimmyeatworld/hearyoume.html,"There's no one in town I know
You gave us some place to go.
I never said thank you for that.
I thought I might get one more chance.

What would you think of me now,
So lucky, so strong, so proud?
I never said thank you for that,
Now I'll never have a chance.

May angels lead you in.
Hear you me my friends.
On sleepless roads the sleepless go.
May angels lead you in.

So what would you think of me now,
So lucky, so strong, so proud?
I never said ""thank you"" for that,
Now I'll never have a chance.

May angels lead you in.
Hear you me my friends.
On sleepless roads the sleepless go.
May angels lead you in.

May angels lead you in.
May angels lead you in.
May angels lead you in.
May angels lead you in.

And if you were with me tonight,
I'd sing to you just one more time.
A song for a heart so big,
God wouldn't let it live.

May angels lead you in.
Hear you me my friends.
On sleepless roads the sleepless go.
May angels lead you in.

May angels lead you in.
Hear you me my friends.
On sleepless roads the sleepless go.
May angels lead you in.
On sleepless roads the sleepless go.
May angels lead you in.",2001
Centrefolds,Placebo,https://www.azlyrics.com/lyrics/placebo/centrefolds.html,"Come on Balthazar I refuse to let you die
Come on fallen star I refuse to let you die
'Cause that's wrong and I've been waiting far too long
It's wrong I've been waiting far too long
For you to be... be... be... be... be mine
For you to be mine... be mine... for you to be mine
And it's wrong, I've been waiting far too long
It's wrong, I've been waiting far too long
For you to be... be... be... be

All the centrefolds that you can't afford
They've long since waved their last good-byes
All the centrefolds that you can't afford
You've long since faded from their eyes
So be... be mine [x2]",2003
Here Without You,3 Doors Down,https://www.azlyrics.com/lyrics/3doorsdown/herewithoutyou.html,"A hundred days have made me older
Since the last time that I saw your pretty face
A thousand lies have made me colder
And I don't think I can look at this the same

But all the miles that separate
Disappear now when I'm dreaming of your face

I'm here without you, baby
But you're still on my lonely mind
I think about you, baby
And I dream about you all the time

I'm here without you, baby
But you're still with me in my dreams
And tonight it's only you and me, yeah

The miles just keep rollin'
As the people leave their way to say ""Hello""
I've heard this life is overrated
But I hope that it gets better as we go

I'm here without you, baby
But you're still on my lonely mind
I think about you, baby
And I dream about you all the time

I'm here without you, baby
But you're still with me in my dreams
And tonight, girl, it's only you and me

Everything I know
And anywhere I go
It gets hard
But it won't take away my love

And when the last one falls
When it's all said and done
It gets hard
But it won't take away my love

I'm here without you, baby
But you're still on my lonely mind
I think about you, baby
And I dream about you all the time

I'm here without you, baby
But you're still with me in my dreams
And tonight, girl, it's only you and me",2002
Cold Water,Damien Rice,https://www.azlyrics.com/lyrics/damienrice/coldwater.html,"Cold, cold water surrounds me now
And all I've got is your hand
Lord, can you hear me now?
Lord, can you hear me now?
Lord, can you hear me now?
Or am I lost?

Love one's daughter
Allow me that
And I can't let go of your hand
Lord, can you hear me now?
Lord, can you hear me now?
Lord, can you hear me now?
Or am I lost?
[chanting] Cold, cold water surrounds me now
And all I've got is your hand
Lord, can you hear me now?
Lord, can you hear me now?
Lord, can you hear me now?
Or am I lost?",2003
Wake Me Up When September Ends,Green Day,https://www.azlyrics.com/lyrics/greenday/wakemeupwhenseptemberends.html,"Summer has come and passed
The innocent can never last
Wake me up when September ends

Like my father's come to pass
Seven years has gone so fast
Wake me up when September ends

Here comes the rain again
Falling from the stars
Drenched in my pain again
Becoming who we are

As my memory rests
But never forgets what I lost
Wake me up when September ends

Summer has come and passed
The innocent can never last
Wake me up when September ends

Ring out the bells again
Like we did when spring began
Wake me up when September ends

Here comes the rain again
Falling from the stars
Drenched in my pain again
Becoming who we are

As my memory rests
But never forgets what I lost
Wake me up when September ends

Summer has come and passed
The innocent can never last
Wake me up when September ends

Like my father's come to pass
Twenty years has gone so fast
Wake me up when September ends
Wake me up when September ends
Wake me up when September ends",2004
What Hurts the Most,Rascal Flatts,https://www.azlyrics.com/lyrics/rascalflatts/whathurtsthemost.html,"I can take the rain on the roof of this empty house
That donât bother me
I can take a few tears now and then and just let them out
Iâm not afraid to cry every once in a while
Even though going on with you gone still upsets me
There are days every now and again I pretend Iâm OK
But thatâs not what gets me

What hurts the most
Was being so close
And having so much to say
And watching you walk away
And never knowing
What could have been
And not seeing that loving you
Is what I was tryinâ to do

Itâs hard to deal with the pain of losing you everywhere I go
But Iâm doinâ It
Itâs hard to force that smile when I see our old friends and Iâm alone
Still Harder
Getting up, getting dressed, livinâ with this regret
But I know if I could do it over
I would trade give away all the words that I saved in my heart
That I left unspoken

What hurts the most
Is being so close
And having so much to say (much to say)
And watching you walk away
And never knowing
What could have been
And not seeing that loving you
Is what I was trying to do, oh.

What hurts the most
Was being so close
And having so much to say (to say)
And watching you walk away
And never knowing
What could have been
And not seeing that loving you
Is what I was trying to do

Not seeing that loving you
Thatâs what I was trying to do",2006
Because of You,Kelly Clarkson,https://www.azlyrics.com/lyrics/kellyclarkson/becauseofyou.html,"I will not make the same mistakes that you did
I will not let myself
Cause my heart so much misery
I will not break the way you did
You fell so hard
I've learned the hard way
To never let it get that far

Because of you
I never stray too far from the sidewalk
Because of you
I learned to play on the safe side so I don't get hurt
Because of you
I find it hard to trust not only me, but everyone around me
Because of you
I am afraid

I lose my way
And it's not too long before you point it out
I cannot cry
Because I know that's weakness in your eyes
I'm forced to fake
A smile, a laugh every day of my life
My heart can't possibly break
When it wasn't even whole to start with

Because of you
I never stray too far from the sidewalk
Because of you
I learned to play on the safe side so I don't get hurt
Because of you
I find it hard to trust not only me, but everyone around me
Because of you
I am afraid

I watched you die
I heard you cry every night in your sleep
I was so young
You should have known better than to lean on me
You never thought of anyone else
You just saw your pain
And now I cry in the middle of the night
For the same damn thing

Because of you
I never stray too far from the sidewalk
Because of you
I learned to play on the safe side so I don't get hurt
Because of you
I try my hardest just to forget everything
Because of you
I don't know how to let anyone else in
Because of you
I'm ashamed of my life because it's empty
Because of you
I am afraid

Because of you
Because of you",2004
Unfaithful,Rihanna,https://www.azlyrics.com/lyrics/rihanna/unfaithful.html,"Story of my life
Searching for the right
But it keeps avoiding me
Sorrow in my soul
'Cause it seems that wrong
Really loves my company

He's more than a man
And this is more than love
The reason that the sky is blue
The clouds are rolling in
Because I'm gone again
And to him I just can't be true

And I know that he knows I'm unfaithful
And it kills him inside
To know that I am happy with some other guy
I can see him dying

I don't wanna do this anymore
I don't wanna be the reason why
Every time I walk out the door
I see him die a little more inside
I don't wanna hurt him anymore
I don't wanna take away his life
I don't wanna be...
A murderer

I feel it in the air
As I'm doing my hair
Preparing for another date
A kiss upon my cheek
As he reluctantly
Asks if I'm gonna be out late
I say I won't be long
Just hanging with the girls
A lie I didn't have to tell
Because we both know
Where I'm about to go
And we know it very well

'Cause I know that he knows I'm unfaithful
And it kills him inside
To know that I am happy with some other guy
I can see him dying

I don't wanna do this anymore
I don't wanna be the reason why
Every time I walk out the door
I see him die a little more inside
I don't wanna hurt him anymore
I don't wanna take away his life
I don't wanna be...
A murderer

Our love, his trust
I might as well take a gun and put it to his head
Get it over with
I don't wanna do this
Anymore
Whoa, oh.
Anymore (anymore)

I don't wanna do this anymore
I don't wanna be the reason why
And every time I walk out the door
I see him die a little more inside
And I don't wanna hurt him anymore
I don't wanna take away his life
I don't wanna be...
A murderer (a murderer)

No, no, no

Yeah, yeah, yeah",2006
Hide And Seek,Imogen Heap,https://www.azlyrics.com/lyrics/imogenheap/hideandseek.html,"Where are we? What the hell is going on?
The dust has only just begun to fall,
Crop circles in the carpet, sinking, feeling.
Spin me 'round again and rub my eyes.
This can't be happening.
When busy streets amass with people
Would stop to hold their heads heavy.

Hide and seek.
Trains and sewing machines.
All those years they were here first.

Oily marks appear on walls
Where pleasure moments hung before.
The takeover, the sweeping insensitivity of this still life.

Hide and seek.
Trains and sewing machines. (Oh, you won't catch me around here)
Blood and tears (hearts),
They were here first.

Mmm, what you say?
Mm, that you only meant well? Well, of course you did.
Mmm, what you say?
Mm, that it's all for the best? Of course it is.
Mmm, what you say?
Mm, that it's just what we need? And you decided this.
What you say?
Mmm, what did She say?

Ransom notes keep falling out your mouth.
Mid-sweet talk, newspaper word cut-outs.
Speak no feeling, no I don't believe you.
You don't care a bit. You don't care a bit.

(hide and seek)
Ransom notes keep falling out your mouth.
Mid-sweet talk, newspaper word cut-outs.
(hide and seek)
Speak no feeling, no I don't believe you.
You don't care a bit. You don't care a bit.

(hide and seek)
You don't care a bit.
You don't care a bit.
You don't care a bit.
(hide and seek)
You don't care a bit.
You don't care a bit.",2005
Samson,Regina Spektor,https://www.azlyrics.com/lyrics/reginaspektor/samson.html,"You are my sweetest downfall
I loved you first, I loved you first
Beneath the sheets of paper lies my truth
I have to go, I have to go
Your hair was long when we first met

Samson went back to bed
Not much hair left on his head
He ate a slice of wonder bread and went right back to bed
And history books forgot about us and the bible didn't mention us
And the bible didn't mention us, not even once

You are my sweetest downfall
I loved you first, I loved you first
Beneath the stars came fallin' on our heads
But they're just old light, they're just old light
Your hair was long when we first met

Samson came to my bed
Told me that my hair was red
Told me I was beautiful and came into my bed
Oh I cut his hair myself one night
A pair of dull scissors in the yellow light
And he told me that I'd done alright
And kissed me 'til the mornin' light, the mornin' light
And he kissed me 'til the mornin' light

Samson went back to bed
Not much hair left on his head
Ate a slice of wonderbread and went right back to bed
Oh, we couldn't bring the columns down
Yeah we couldn't destroy a single one
And history books forgot about us
And the bible didn't mention us, not even once

You are my sweetest downfall
I loved you first",2002
Personal,Stars,https://www.azlyrics.com/lyrics/stars/personal.html,"Wanted:
Single f, under 33, must enjoy the sun, must enjoy the sea
Sought by single m: Mrs.Destiny, send photo to address, is it you and me?

Reply to single m:
My name is Caroline. Cell phone number here, call if you have the time
28 and bored, grieving over loss, sorry to be heavy but heavy is the cost, heavy is the cost

Reply to Caroline:
Thanks so much for response, these things can be scary
Not always what you want
How about a drink? The St. Jude club at noon?
I'll phone you first, I guess
I hope I see you soon!

I never got your name, I assume you're 33
Your voice it sounded kind
I hope that you like me
When you see my face, I hope that you don't laugh
I'm not a film-star beauty
I'll send a photograph
I hope that you don't laugh...

Note to single m:
Why did you not show up?
I waited for an hour, I finally gave up
I thought once that I saw you, I thought that you saw me
I guess we'll never meet now
It wasn't meant to be, it wasn't meant to be
I was sure you saw me, but it wasn't meant to be

Wanted:
Single f, under 33, must enjoy the sun, must enjoy the sea
Sought by single m:
Nothing too heavy, send photo to address
Is it you or me?
Is it you or me?

Is it you or me?
Is it you?
Is it you?
Is it you or me?",2007
Trouble,Coldplay,https://www.azlyrics.com/lyrics/coldplay/trouble.html,"Oh no, I see
A spider web is tangled up with me
And I lost my head
And thought of all the stupid things I'd said

Oh no what's this
A spider web and I'm caught in the middle
So I turn to run
And thought of all the stupid things I'd done

And I, I never meant to cause you trouble
And I, I never meant to do you wrong
And I, well if I ever caused you trouble
And oh no, I never meant to do you harm

Oh no, I see
A spider web and it's me in the middle
So I twist and turn
But here am I in my little bubble

Singing that I, I never meant to cause you trouble
And I, I never meant to do you wrong
And I, well if I ever caused you trouble
And oh no, I never meant to do you harm

They spun a web for me
They spun a web for me
They spun a web for me",2000
Back to Black,Amy Winehouse,https://www.azlyrics.com/lyrics/amywinehouse/backtoblack.html,"He left no time to regret
Kept his dick wet
With his same old safe bet
Me and my head high
And my tears dry
Get on without my guy

You went back to what you knew
So far removed from all that we went through
And I tread a troubled track
My odds are stacked
I'll go back to black

We only said goodbye with words
I died a hundred times
You go back to her
And I go back to...

I go back to us

I love you much
It's not enough
You love blow and I love puff
And life is like a pipe
And I'm a tiny penny rolling up the walls inside

We only said goodbye with words
I died a hundred times
You go back to her
And I go back to...

We only said goodbye with words
I died a hundred times
You go back to her
And I go back to...

Black, black, black, black, black, black, black
I go back to...
I go back to...

We only said goodbye with words
I died a hundred times
You go back to her
And I go back to...

We only said goodbye with words
I died a hundred times
You go back to her
And I go back to black",2007
Lua,Bright Eyes,https://www.azlyrics.com/lyrics/brighteyes/lua.html,"I know that it is freezing but I think we have to walk
I keep waving at the taxis; they keep turning their lights off
But Julie knows a party at some actor's west side loft
Supplies are endless in the evening; by the morning they'll be gone.

When everything is lonely I can be my own best friend
I get a coffee and the paper; have my own conversations
With the sidewalk and the pigeons and my window reflection
The mask I polish in the evening, by the morning looks like shit.

And I know you have a heavy heart; I can feel it when we kiss
So many men stronger than me have thrown their backs out trying to lift it
But me I'm not a gamble you can count on me to split
The love I sell you in the evening, by the morning won't exist.

You're looking skinny like a model with your eyes all painted black
You just keep going to the bathroom always say you'll be right back
Well it takes one to know one, kid, I think you've got it bad
But what's so easy in the evening, by the morning is such a drag.

I've got a flask inside my pocket we can share it on the train
If you promise to stay conscious I will try and do the same
We might die from medication, but we sure killed all the pain
But what was normal in the evening, by the morning seems insane.

And I'm not sure what the trouble was that started all of this
The reasons all have run away but the feeling never did
It's not something I would recommend, but it is one way to live
Cause what is simple in the moonlight, by the morning never is
It was so simple in the moonlight, now it's so complicated
It was so simple in the moonlight, so simple in the moonlight
So simple in the moonlight",ingl
Black,Pearl Jam,https://www.azlyrics.com/lyrics/pearljam/black.html,"Hey... oooh...

Sheets of empty canvas, untouched sheets of clay
Were laid spread out before me as her body once did
All five horizons revolved around her soul as the earth to the sun
Now the air I tasted and breathed has taken a turn

Ooh, and all I taught her was everything
Ooh, I know she gave me all that she wore

And now my bitter hands chafe beneath the clouds of what was everything
Oh, the pictures have all been washed in black, tattooed everything...

I take a walk outside, I'm surrounded by some kids at play
I can feel their laughter, so why do I sear?
Oh, and twisted thoughts that spin round my head, I'm spinning, oh
I'm spinning, how quick the sun can drop away

And now my bitter hands cradle broken glass of what was everything
All the pictures have all been washed in black, tattooed everything...

All the love gone bad turned my world to black
Tattooed all I see, all that I am, all I'll be... yeah...

Uh huh... uh huh... ooh...

I know someday you'll have a beautiful life
I know you'll be a star in somebody else's sky
But why, why, why can't it be, can't it be mine?

Ooh why, ooh

Too doo doo too, too doo doo [many times until fade]",1991
Videotape,Radiohead,https://www.azlyrics.com/lyrics/radiohead/videotape.html,"When I'm at the pearly gates
This'll be on my videotape
My videotape

When Mephistopheles is just beneath
And he's reaching up to grab me

This is one for the good days
And I have it all here in
Red blue green, in
Red blue green

You are my center when I spin away
Out of control on videotape
On videotape
On videotape
On videotape
On videotape
On videotape...

This is my way of saying goodbye
Because I can't do it face to face
So I'm talking to you before...

No matter what happens now
You shouldn't be afraid
Because I know
Today has been the most perfect day I've ever seen",2007
