song,artist,url,lyrics,year
Take Your Mama,Scissor Sisters,https://www.azlyrics.com/lyrics/scissorsisters/takeyourmama.html,"When you grow up
Livin' like a good boy oughta
And your mama
Takes a shine to her best son
Something different
All the girls they seem to like you
Cause you're handsome
Like to talk and a whole lot of fun

But now your girl's gone a missin'
And your house has got an empty bed
The folks'll wonder 'bout the wedding
They won't listen to a word you said

[Chorus]
Gonna take your mama out all night
Yeah we'll show her what it's all about
We'll get her jacked up on some cheap champagne
We'll let the good times all roll out
And if the music ain't good, well it's just too bad
We're gonna sing along no matter what
Because the dancers don't mind at the New Orleans
If you tip 'em and they make a cut

Do it
Take your mama out all night
So she'll have no doubt
That we're doing oh the best we can
We're gonna do it
Take your mama out all night
You can stay up late
'cause baby you're a full grown man

It's a struggle
Livin' like a good boy oughta
In the summer
Watchin' all the girls pass by
When your mama
Heard the way that you'd been talking
I tried to tell you
That all she'd wanna do is cry

Now we end up takin' the long way home
Lookin' overdressed wearin' buckets of stale cologne
It's so hard to see streets on a country road
When your glasses in the garbage
And your Continental's just been towed

[Repeat Chorus x2]",2004
Let It Rock,Kevin Rudolf,https://www.azlyrics.com/lyrics/kevinrudolf/letitrock.html,"I see your dirty face
Hide behind your collar
What is done in vain
Truth is hard to swallow

So you pray to God
To justify the way
You live a lie, live a lie, live a lie

And you take your time
And you do your crime
Well, you made your bet
I made mine

Because when I arrive
I, I'll bring the fire
Make you come alive
I can take you higher
What this is, forgot?
I must now remind you
Let it rock, let it rock, let it rock

[Kevin Rudolph]
Now the son's disgraced
He, who knew his father
When he cursed his name
Turned, and chased the dollar
But it broke his heart
So he stuck his middle finger
To the world, to the world, to the world

And you take your time
And you stand in line
Well you'll get what's yours
I got mine

Because when I arrive
I, I'll bring the fire
Make you come alive
I can take you higher
What this is, forgot?
I must now remind you
Let it rock, let it rock, let it rock

[Lil Wayne]
Yeah!
Wayne's World
Planet Rock
Panties drop
And the tops
And she gonna rock 'til the camera stop
And I sing about angels like Angela (rock)
And Pamela (rock)
And Samantha (rock)
And Amanda (rock)
And Tamara (rock)
MÃ©nage Ã  moi
I'm in here like, ""Bitch, what's up?""
Mechanic, me, I can fix you up
I can dick you up
I can dick you down
Shorty we can go wherever just pick a town
And the jewelry is louder than an engine sound
Big-ass rocks like on the ground
Dirty like socks that's on the ground
Weezy

Because when I arrive
I, I'll bring the fire
Make you come alive
I can take you higher
What this is, forgot?
I must now remind you
Let it rock, let it rock, let it rock

Because when I arrive
I, I'll bring the fire
Make you come alive
I can take you higher
What this is, forgot?
I must now remind you
Let it rock, let it rock, let it rock

Just let it rock, let it rock, let it rock, let it rock

[Lil Wayne]
I'm back like I forgot something
I'm something
Ruling rock rubbin' rap runnin'
Miles like I'm trying to get a flat stomach
Like Wayne the personal trainer
My aim is perfect I'll bang ya
Period, like the reminder

[Kevin Rudolph]
I wish I could be
As cruel as you
And I wish I could say
The things you do

But I can't and I won't live a lie
No, not this time",2008
Gotta Have You,The Weepies,https://www.azlyrics.com/lyrics/weepies/gottahaveyou.html,"Gray, quiet and tired and mean
Picking at a worried seam
I try to make you mad at me over the phone.
Red eyes and fire and signs
I'm taken by a nursery rhyme
I want to make a ray of sunshine and never leave home

No amount of coffee, no amount of crying
No amount of whiskey, no amount of wine
No, no, no, no, no,
nothing else will do
I've gotta have you, I've gotta have you.

The road gets cold, there's no spring in the meadow this year
I'm the new chicken clucking open hearts and ears
Oh, such a prima donna, sorry for myself
But green, it is also summer
And I won't be warm 'til I'm lying in your arms

No amount of coffee, no amount of crying
No amount of whiskey, no amount of wine
No, no, no, no, no
Nothing else will do
I've gotta have you, I've gotta have you

I see it all through a telescope: guitar, suitcase, and a warm coat
Lying in the back of the blue boat, humming a tune...hmmmmmmm

No amount of coffee, no amount of crying
No amount of whiskey, no wine
No, no, no, no, no
Nothing else will do
I've gotta have you, I've gotta have

No amount of coffee, no amount of crying
No amount of whiskey, no amount of wine
No, no, no, no, no
Nothing else will do
I've gotta have you, I've gotta have you.

I've gotta have you, gotta have you
I've gotta have you",2006
You Were Always the One,The Cribs,https://www.azlyrics.com/lyrics/cribs/youwerealwaystheone.html,"I get the feeling they got you believing
It's better to be loved than left out
But it's like you told me
It's nothing to do with acceptance
It's all about escaping

Then you heard that there's always someone
Forget the wrong one
Disregard your past
But she came with feelings too complex to be amusing
You're gonna get trouble with that

You're gonna get trouble with that
You're gonna struggle with that

And I know I said I needed some time alone
And I know I never seem to pick up the phone
And though you will see me with someone else
You were always the one

And I know I said I needed some time alone
And I know I never seem to pick up the phone
And though you will see me with someone else
You were always the one

I get the feeling they got you believing
It's better to be loved than left out
But yeah, like you told me
It's nothing to do with acceptance
It's all about escaping

Know what'll happen to me
I sentenced myself now a long long time ago
And I hope to be free
But I guess that you've heard that before
So will you try and look surprised
When you find out I lied?

And I know I said I needed some time alone
And I know I never seem to pick up the phone
And though you will see me with someone else
You were always the one ...",2004
Scratch My Back,Otis Redding,https://www.azlyrics.com/lyrics/otisredding/scratchmyback.html,"[Harmonica with words spoken through song]

Aww I'm itchy
And I don't know where to scratch
Come here baby
Scratch my back
I know you can do it
So baby get to it

Aww you're workin with it now
You got me feelin' so good
Just lookin' up to the sun now baby

Uuummmmm

This little girl sho' knows how'd scratch

Now you're doin' the chicken scratch

Aww its lookin' good baby

Just gettin' scratchy

That's what I'm talkin' bout",1966
Candy Girl,New Edition,https://www.azlyrics.com/lyrics/newedition/candygirl.html,"My girls like candy, a candy treat
She knocks me hot up off me feet
She's so fine as can be
I know this girl is meant for me

Candy Girl
You are my world
You look so sweet
You're a special treat

Candy girl
All I want to say
When you're with me
You brighten up my day

All I know
When I'm with you
You make me feel so good
Through and through
The way you walk
And the way you talk
You always look so good
You make me forget my thoughts

Do you really love me (do you really love me)
Don't you really care (don't you really care)
Do you really need me (do you really need me)
And will you always be there

Every night
And everyday
I'm always thinking of you
In every way

All I know
When I'm with you
You make me feel so good
Through and through

Do you really love me (do you really love me)
Don't you really care (don't you really care)
Do you really need me (do you really need me)
And will you always be there

Candy girl
You are my world
You're everything, everything.
Everything to me

Candy girl
All I want to say
I need your love
Each and everyday

Hey fellas
What
Check out Mike & Bobby's little lady
Ooooooh eeeeeeh
Well check out Ricky & Ralph's
Ooooooh eeeeeeh
What about Ronnie's
She's bad
She's bad
I know she's bad

She walks so fast she looks so sweet
She makes my heart just skip a beat
My girl the best and that's no lie
She tells me that I'm her only guy
That might be true but my girls a joy
She don't play around, she's right to the point
My girls like candy a candy treat
She knocks me hot up off my feat

Ah candy
You look so sweet

Ah candy
You're a special treat

Candy (you're my candy)
Candy girl (candy)
Candy (you're my candy)
Candy girl (candy)

Candy girl
You are my world
I need your love
Each and everyday

Candy girl
All I want to say
You're everything, everything
Everything to me

Candy girl
You are my world
I need your love
Each and everyday

Candy girl

I need it
Need it
Need it
Need it
Need it everyday

Candy girl
You are my world
I need your love
Each and everyday

Candy girl
All I want to say
You're everything, everything
Everything to me",1983
Jane Says,Jane's Addiction,https://www.azlyrics.com/lyrics/janesaddiction/janesays.html,"Jane says 
I'm done with Sergio 
He treat me like a rag-doll
She hides
The television 
Says I don't owe him nothing, 
But if he come back again
Tell him, wait right here for me
Or
Try again tomorrow
I'm gonna kick tomorrow
I'm gonna kick tomorrow

Jane says 
Have you seen my wig around? 
I feel naked without it
She knows 
They all want her to go 
But that's O.K. man
She don't like them anyway 
Jane says 
I'm going away to Spain
When I get my money saved
I'm gonna start tomorrow
I'm gonna kick tomorrow
I'm gonna kick tomorrow

She get mad
and she start to cry
She take a swing man
She can't hit
She don't mean no harm 
She just don't know (Don't know, don't know)
What else to do about it

Jane goes
To the store at 8:00
She walks up on St. Andrew's
She waits
And gets her dinner there 
She pulls her dinner
From her pocket
Jane says 
I ain't never been in love
I don't know what it is 
She only knows if someone wants her
I wonder if they want me
I only know they want me

She gets mad
And she starts to cry
She takes a swing man
She can't hit!
She don't mean no harm 
She just don't know (Don't know, don't know)
What else to do about it

Jane says
Jane says",1987
Perfect Day,Hoku,https://www.azlyrics.com/lyrics/hoku/perfectday.html,"Sun's up
It's a little after twelve
Make breakfast for myself
Leave the work for someone else
People say
They say that it's just a phase
They tell me to act my age
Well I am

On this perfect day
Nothing's standing in my way
On this perfect day
When nothing can go wrong
It's the perfect day
Tomorrow's gonna come too soon
I could stay, forever as I am
On this perfect day

Sun's down
A little after ten
I pick up all my friends
In my Mercedes-Benz
Wake up
Don't tell me it's just a dream
'Cause when I've had enough
You'll hear me say
Now don't you try to rain on my

Perfect day
Nothing's standing in my way
On this perfect day
Nothing can go wrong
It's the perfect day
Tomorrow's gonna come too soon
I could stay, forever as I am
On this perfect day

La la la
La la la
Oh, oh

I'm in the race
But I've already won
(La la la)
And getting there can
Be half the fun
(La la la)
So don't stop me
Till I'm good and done
Don't you try to rain on my

Perfect day
It's the perfect day
It's the perfect day
Nothing's gonna bring me down
I could stay, forever as I am
On this perfect day
Nothing's standing in my way
On this perfect day
Nothing can go wrong

I'm in the race
But I've already won
And getting there can
Be half the fun
So don't stop me
Till I'm good and done
Don't you try to rain on my

Perfect, day
On this perfect day
On this perfect day",2009
A Place In The Sun,Stevie Wonder,https://www.azlyrics.com/lyrics/steviewonder/aplaceinthesun.html,"Like a long lonely stream
I keep runnin' towards a dream
Movin' on, movin' on
Like a branch on a tree
I keep reachin' to be free
Movin' on, movin' on

'Cause there's a place in the sun
Where there's hope for ev'ryone
Where my poor restless heart's gotta run
There's a place in the sun
And before my life is done
Got to find me a place in the sun

Like an old dusty road
I get weary from the load
Movin' on, movin' on
Like this tired troubled earth
I've been rollin' since my birth
Movin' on, movin' on

There's a place in the sun
Where there's hope for ev'ryone
Where my poor restless heart's gotta run
There's a place in the sun
And before my life is done
Got to find me a place in the sun

You know when times are bad
And you're feeling sad
I want you to always remember

Yes, there's a place in the sun
Where there's hope for ev'ryone
Where my poor restless heart's gotta run
There's a place in the sun
Where there's hope for ev'ryone
Where my poor restless heart's gotta run
There's a place in the sun
Where there's hope for ev'ryone...",1966
Andy Warhol,David Bowie,https://www.azlyrics.com/lyrics/davidbowie/andywarhol.html,"Like to take a cement fix
Be a standing cinema
Dress my friends up 
just for show
See them as they really are
Put a peephole in my brain
Two New Pence to have a go
I'd like to be a gallery
Put you all inside my show

[CHORUS]
Andy Warhol looks a scream
Hang him on my wall
Andy Warhol, Silver Screen
Can't tell them apart at all

Andy walking, Andy tired
Andy take a little snooze
Tie him up when he's fast asleep
Send him on a pleasant cruise
When he wakes up on the sea
Be sure to think of me and you
He'll think about paint 
and he'll think about glue
What a jolly boring thing to do

[CHORUS]",1971
Happy Song,Boney M.,https://www.azlyrics.com/lyrics/boneym/happysong.html,"We are down, we are crazy fools everyday at school.
Teachers here, teachers there,
Books and books, they are everywhere.

Come on boys, we need to dance, we have got a good chance.
Lay your problems on the floor, clap your hands and sing once more:

Everybody, let's go to the ""King"",
We can dance there, dance and eat an ice-cream.
Everybody dancing all night long,
Try to do it, sing a happy song.

Music, dancing in the night, we can get so high,
For no reason no long stop, now's the time to go to the top.

It's a sweeter happy song, we'll sing all night long.
Lay your problems on the floor, clap your hands and sing once more:
Everybody, let's go to the ""King"",...

It's time to dance, it's time to sing, sing a happy song, a happy song.
Let's go, let's go boys, come with me and sing, sing a happy song.

Come on boys, we need to dance, we all have got a good, good chance.
Lay your problems on the floor, clap your hands and sing once more.
Music sound in the night, we all can get so high,
For no reason no long stop, now's the time to go to the top.

We are down, we are crazy fools everyday at school. ...
Come on boys, we need to dance, we have got a good chance. ...
Everybody, let's go to the ""King"". ...
Let's go, let's go boys, come with me and sing, sing a happy song.
Everybody, let's go to the ""King"",... - Everybody -",ompi
Crazy for You,Adele,https://www.azlyrics.com/lyrics/adele/crazyforyou.html,"Found myself today
Singing out loud your name
You said I'm crazy
If I am I'm crazy for you

Sometimes sitting in the dark
Wishing you were here
Turns me crazy
But it's you who makes me lose my head

And every time I'm meant to be acting sensible
You drift into my head
And turn me into a crumbling fool

Tell me to run and I'll race
If you want me to stop I'll freeze
And if you want me gone, I'll leave
Just hold me closer, baby
And make me crazy for you
Crazy for you

Lately with this state I'm in
I can't help myself but spin
I wish you'd come over
Send me spinning closer to you

My oh my, how my blood boils
It's sweet taste for you
Strips me down bare
And gets me into my favourite mood

I keep on trying, fighting these feelings away
But the more I do
The crazier I turn into

Pacing floors and opening doors
Hoping you'll walk through
And save me boy
Because I'm too crazy for you
Crazy for you",2008
First Love,Adele,https://www.azlyrics.com/lyrics/adele/firstlove.html,"So little to say but so much time,
Despite my empty mouth the words are in my mind.
Please wear the face, the one where you smile,
Because you lighten up my heart when I start to cry.

Forgive me first love, but I'm tired.
I need to get away to feel again.
Try to understand why,
don't get so close to change my mind.
Please wipe that look out of your eyes,
it's bribing me to doubt myself;
Simply, it's tiring.

This love has dried up and stayed behind,
And if I stay I'll be a lie
Then choke on words I'd always hide.
Excuse me first love, but we're through.
I need to taste a kiss from someone new.

Forgive me first love, but I'm too tired.
I'm bored to say the least and I, I lack desire.
Forgive me first love,
Forgive me first love,
Forgive me first love,
Forgive me first love,
Forgive me,
Forgive me first love,
Forgive me first love",2008
The Road To Home,Amy Macdonald,https://www.azlyrics.com/lyrics/amymacdonald/theroadtohome.html,"Oh, the leaves are falling from the trees
And the snow is coming, don't you know?
But I'll still remember which way to go
I'm on the road, the road to home

Oh, the sound is fading in my ears
And I can't believe I've lasted all these years
But I'll still remember which way to go
I'm on the road, the road to home

Oh, the light is fading all the time
And this life I'm in, it seems to pass me by
But I'll still remember which way to go
I'm on the road, the road to home

Now I must say goodbye
Keep telling myself now don't you cry
But I'm here where I belong
I'll see you soon, it won't be long
I'll see you soon, it won't be long
I'll see you soon, it won't be long",2008
Kid,The Pretenders,https://www.azlyrics.com/lyrics/pretenders/kid.html,"Kid, what changed your mood
You've gone all sad, so I feel sad too
I think I know some things we never outgrow
You think it's wrong
I can tell you do
How can I explain
When you don't want me to

Kid, my only kid
You look so small, you've gone so quiet
I know you know what I'm about
I won't deny it
But you forgive though you don't understand
You've turned your head
You've dropped my hand

All my sorrow, all my blues
All my sorrow

Shut the light, go away
Full of grace, you cover your face

Kid, gracious kid
Your eyes are blue but you won't cry
I know, angry tears are too dear
You won't let them go",1980
We Are The Pipettes,The Pipettes,https://www.azlyrics.com/lyrics/pipettes/wearethepipettes.html,"Take us, Take us to your planet
We've got enough we can't stand it
Give us a sound and we'll can it,
Can it can it can it
We've taken all we can manage
Just say the word and we'll ban it
Make us a deal and we'll land it and we'll brand it

We are the Pipettes
And we've got no regrets
If you haven't noticed yet
We're the prettiest girls you've ever met
We are the Pipettes
We will drop you in our nets
When you're crying in your bed
You'll hope we haven't finished with you yet

Take us
Take us to your planet
Give us a mind and we'll scan it
Sell us a ship and we'll man it
Cos we mean it

Throw us a love we've been handed
Lend us a film are we candid?
Give us the wheel
Make us a meal
Do you know how I feel?

We are the Pipettes
And we've got no regrets
If you haven't noticed yet
We're the prettiest girls you've ever met
We are the Pipettes
We will drop you in our nets
When you're crying in your beds
You'll hope we haven't finished with you

We are the Pipettes
And we've got no regrets
If you haven't noticed yet
We're the prettiest girls you've ever met
We are the Pipettes
We will drop you in our nets
When you're crying in your beds
You'll hope we haven't finished with you yeah
We haven't finished with you yeah
We haven't finished with you yeah
We haven't finished with you yet",2006
Sun Rise Light Flies,Kasabian,https://www.azlyrics.com/lyrics/kasabian/sunriselightflies.html,"Sun rise light flies 
Sun rise light flies 
Sun rise light flies 
Sun rise light flies 

Sweet Sunday morning 
Lets the nightmares come alive 
I bet tomorrow makes it alright 
I see my lovers 
Flash before me on their knees 
She tip the velvet makes it alright 

Sun rise light flies 
Sun rise light flies 
Sun rise light flies 
Sun rise light flies 

Sweet Sunday morning 
Shake the lizards from my back 
I chase the devil just for one night 
And I light the paper 
For all the friends who passed away 
To all existence show me your light 

Sun rise light flies 
Sun rise light flies 
Sun rise light flies 
Sun rise light flies",2006
Good Intentions,Toad The Wet Sprocket,https://www.azlyrics.com/lyrics/toadthewetsprocket/goodintentions.html,"It's hard to rely on my good intentions
When my head's full of things that I can't mention
Seems I usually get things right
But I can't understand what I did last night

It's hard to rely on my own good senses
When I miss so much that requires attention
Have to laugh at myself sometimes
And I can see that I'm not blind

There's little relief
Give us reprieve
For all the things I've left behind
I'm positive that I'm not blind

I'm not afraid things won't get better
But it feels like this has gone on forever
You have to cry with your own blue tears
Have to laugh with your own good cheer

It's hard to rely on my good intentions
When my head's full of things that I can't mention
Seems I usually get things right
But I can't understand what I did last night

There's little relief
Give us reprieve
Imagining the world outside
I'm positive that I'm not blind

I can't be hard on you
'cause you know I've been there too
Learned a lot of things from you

But life gives little relief
Give us reprieve
And when everyone is cold as ice
I clinch my fists and close my eyes
Imagining the world outside
But I can see that I'm not blind",ompi
Who Knows,Avril Lavigne,https://www.azlyrics.com/lyrics/avrillavigne/whoknows.html,"Why do you look so familiar
I could swear that I have seen your face before

I think I like that you seem sincere
I think I like to get to know you a little bit more

I think there's something more
Life's worth living for

Who knows what could happen
Do what you do, just keep on laughing
One thing's true: there's always a brand new day
I'm gonna live today like it's my last day

How do you always have an opinion
And how do you always find the best way to compromise

We don't need to have a reason
We don't need anything
We're just wasting time

I think there's something more
Life's worth living for

Who knows what could happen
Do what you do, just keep on laughing
One thing's true: there's always a brand new day

Who knows what could happen
Do what you do, just keep on laughing
One thing's true: there's always a brand new day
I'm gonna live today like it's my last day

Find yourself, 'cause I can't find you
Be yourself
Who are you?
Find yourself, 'cause I can't find you
Be yourself
Who are you?

Who knows what could happen
Do what you do, just keep on laughing
One thing's true: there's always a brand new day

So you go and make it happen
Do your best just keep on laughing
I'm telling you: there's always a brand new day

Who knows what could happen
Do what you do, just keep on laughing
One thing's true: there's always a brand new day
I'm gonna live today like it's my last day",2004
The Greatest Man That Ever Lived (Variations on a Shaker Hymn),Weezer,https://www.azlyrics.com/lyrics/weezer/thegreatestmanthateverlivedvariationsonashakerhymn.html,"You try to play it cool like you just don't care
But soon I'll be playin' in your underwear
I'm like a mage with the magic spell
You come like a dog when I ring your bell
I got the money and I got the fame
You've got the hots to ride on my plane
You've given me all that I desire
Cuz down with me I'm takin' you higher

I'm baddest of the bad
I'm the best that you've ever had
I'm the tops, I'm the king
All the girls get up when I sing
I'm the meanest in the place
Step up, I'll mess with your face
I don't care where you are
Look up and follow this star

I, I'm gonna tear down the wall
I may not be here when you call
So best be givin' me your all, oo hoo

After the havoc that I'm gonna wreak
No more words will critics have to speak
I've got the answers
To the tangled knot
Sleep tight in your cot

Oh baby, I've been told that I'm going crazy
Oh baby, well I can't be held down
Oh baby, somehow I'm keepin' it steady
Oh baby, I'm tearin' up this town

Hey, this is what I like
Cut my heart with a martyr's spike
Hey, this is nothing new
I've got more than enough for you

I can take on anybody
I can do my thing
I don't want to hurt nobody
But a bee has got to sting
I'mma fix it if you mix it up, hoo hoo
Talk smack and I'm-a-gonna shut you up, hoo hoo

I am the greatest man that ever lived
I was born to give
I am the greatest man that ever lived
Oh radioactive

""Somebody said all the world's a stage and each of us is a player
That's what I've been trying to tell you
In act one, I was struggling to survive. Nobody wanted my action dead or alive
In act two, I hit the big time and bodies be all up on my behind
And I can't help myself cuz I was born to shine
If you don't like it, you can shove it. But you don't like it, you love it
So I'll be up here in a rage until they put the curtain down on the stage""

(I am the greatest man that ever lived)

I am the greatest man that ever lived
I was born to give and give and give
I am the greatest man that ever lived
Radioac ...dioac ...dioac ...dioac
I am the greatest man that ever lived
I was born to give
Ho",2008
